"#account_id",heroid
1930792624,U123
1930807752,U129
1930804414,S006
1930589511,S006
1930810170,U107
1930811085,U123
1930646005,U136
1930814724,U123
1930817259,U123
1930816025,S001
1930819280,U123
1930803785,U102
1930814442,U123
1930816025,U123
1930814848,U144
1927855715,U129
1848872813,U123
1923211524,U129
1930680860,U123
1930673082,U109
1930674104,U155
1930661572,U105
1930740570,U149
1927414038,U123
1930751514,S002
1930752734,U107
1930751766,U155
1846015304,U123
1850699141,U123
1930734721,U149
1930739701,S001
1930709691,U102
1930750202,U139
1930754886,U123
1930689903,U103
1861317920,U139
1920080705,U136
1853209295,U116
1930687497,U139
1857389129,U105
1930213249,U144
1930747363,U123
1930747351,U123
1930747406,U102
1930684915,U130
1930748661,U123
1930744905,U123
1930213249,S002
1861317920,U123
1930757087,U103
1930756210,U123
1928198675,U123
1930743693,U123
1930744625,U123
1930745082,U123
1923721595,U139
1930739513,U139
1930745991,U123
1930686253,S001
1928294801,U123
1930755174,U123
1926542563,U123
1857389129,U123
1930748708,U129
1863152862,U123
1930727567,U116
1930762933,U123
1930762615,U123
1930770329,U123
1930741587,U123
1930735322,U117
1930741587,U139
1930661572,U111
1930686489,U109
1930686489,U111
1930740320,U129
1927158443,U123
1915537357,S001
1930746641,U123
1930761544,U149
1930761063,U123
1930684911,S001
1930767649,U149
1930623808,S006
1930346070,U149
1930748532,S002
1930750736,U123
1846015304,U125
1928005489,U123
1930745792,U123
1930743170,U123
1930748512,U139
1930684915,U140
1927312543,U123
1930770621,U135
1930621766,U149
1925658797,U106
1930296028,U123
1863152862,U139
1930768120,U130
1927856288,U123
1925362072,U123
1930766539,U109
1930671263,U140
1930677050,U130
1930740570,U130
1851447955,U123
1930758701,U123
1930758963,U123
1930769661,U130
1930756344,U123
1853209295,U107
1924124936,U155
1930774460,U123
1930773193,U107
1930768120,S004
1927639967,U123
1930743466,U123
1848323251,U123
1930743693,U139
1926997445,S006
1930750051,U129
1930744386,U130
1930750051,U149
1930761544,U119
1930741587,U109
1930208504,U135
1928360573,U123
1930776358,U123
1922349621,U103
1930743586,U123
1930771408,U109
1930772015,U139
1863184178,U109
1845524141,U144
1930763305,U149
1846313289,S001
1930748428,U123
1930742192,U123
1930749977,U123
1930747406,S002
1930747406,U103
1930741489,U116
1930740570,U153
1930775236,U123
1929953926,U123
1930775336,U129
1925677487,S001
1930746511,U123
1930615550,S006
1930745632,U131
1930753073,U123
1930776554,U123
1930776008,U146
1856199932,U123
1930769737,U109
1930775098,U144
1930775098,U111
1930778200,U109
1852478237,U105
1852478237,U139
1913109658,U109
1930773718,U114
1845524141,U158
1930768281,U123
1930750202,U129
1930680881,U116
1930680881,U102
1930750302,U123
1930745632,U135
1930745632,S002
1930729611,U123
1846015304,U107
1930746030,U111
1930761063,U109
1930761479,U105
1930766044,U123
1930770621,U123
1930778696,U123
1927697741,U102
1930782374,U149
1930771403,U129
1930777448,S001
1930573732,U111
1929847524,U130
1852353419,U107
1930686253,U105
1930448040,U155
1930684915,U105
1930746985,U123
1930748708,U149
1930749159,U123
1929847524,U149
1930748532,U123
1930755946,U123
1930747902,U123
1930744050,U111
1930748708,S001
1930748250,U109
1930748532,U103
1930085536,U107
1930085536,S001
1930759631,U123
1851639178,U123
1930745792,U105
1930749739,U123
1930749739,S002
1930742192,U135
1927296608,U123
1930687325,U135
1930750444,U123
1870489214,U123
1930751018,U123
1930774029,U135
1930777769,U123
1930772545,U122
1927292181,U123
1930783722,U123
1853209295,S002
1930761417,U123
1930758470,U140
1855389392,U123
1929359374,U123
1930749739,U115
1930773571,U144
1930781518,U123
1930782214,S001
1930775032,U123
1930767446,U103
1930689903,U106
1930775272,U130
1930777607,U116
1930738638,U140
1852353419,U129
1930680881,U158
1930779077,U123
1930781629,U123
1930762933,U102
1930773104,U129
1930774595,S002
1930780665,U123
1930755799,U123
1930213249,U129
1930750202,U116
1930745082,U111
1930752254,U129
1930751087,U102
1930740945,U123
1853118779,U105
1930760280,U103
1930753361,U123
1930752734,U139
1846015304,U135
1930762817,U123
1930758056,S001
1930738050,U146
1861317920,U130
1930739513,S006
1930737828,U111
1930751821,U123
1930751145,S001
1930747406,U149
1848091650,U102
1851705542,U139
1930756828,U123
1930756913,U123
1929359374,U105
1930751014,U102
1930750202,U135
1930748826,U139
1930748826,U116
1930753758,U135
1930751145,U103
1863152862,U144
1921731974,U123
1930767457,U123
1853209295,U123
1854884204,U123
1930753668,U123
1930775616,S001
1930759912,U129
1927318269,U123
1930760396,U103
1930744625,U139
1930744625,U130
1930687325,U139
1930746641,S002
1930746409,U103
1924124936,U150
1930686253,U129
1930746641,U139
1930744050,U116
1930744050,U149
1930757525,U105
1922032708,U102
1930741489,U140
1930741915,U107
1930750051,U102
1857075492,U105
1930758056,U140
1930760321,U123
1930750919,S001
1930689903,U102
1930794557,U111
1858282243,U123
1930796604,U123
1930799907,U123
1930672932,S001
1930798070,U111
1930667343,U106
1930800210,U130
1930739690,S002
1930794557,U123
1930767542,U123
1930770859,S002
1930536900,U107
1922523943,U135
1930762933,S001
1930765304,U107
1930788013,U123
1930783480,U155
1927229310,S002
1930788104,S001
1930676311,U102
1930794410,U133
1930795519,U123
1930792961,U123
1930128653,S002
1930792771,U123
1930789617,U123
1930792812,U123
1930786403,U149
1930787488,U106
1930789657,U123
1930795823,U123
1930517144,U130
1930793505,U129
1921039110,U129
1930793836,U105
1922219782,U123
1930128653,U155
1930797314,U123
1930798070,U123
1930797605,U102
1930789284,U102
1930794410,S001
1930673180,U107
1927697741,U123
1863034587,U123
1930672932,U111
1930794986,U123
1930792982,U139
1930729611,U103
1930793836,U123
1930795698,U123
1930797325,U123
1921039110,U131
1930789312,U123
1930159309,U111
1930676524,U123
1914636919,U123
1853136355,U123
1930623557,U135
1853136355,U102
1876069590,U105
1930669979,U139
1930677759,S002
1930674104,U149
1922523943,U102
1922523943,U123
1928471617,U123
1930790041,U123
1930536900,S002
1930790235,U116
1930772310,U102
1930762933,U117
1930672932,U123
1930667343,U109
1930668643,U153
1930670927,U116
1930675677,U107
1930800235,U123
1930704025,S006
1928098556,U123
1930805471,U123
1930802052,U123
1930061585,U123
1930801646,U123
1930805093,U123
1930807752,U123
1930798594,U123
1930798698,U129
1930797721,U111
1930687331,U129
1850539888,U158
1930687497,S002
1930677267,U123
1930801281,U123
1930746853,U139
1930604874,U155
1927324848,U116
1930802855,U123
1927104176,U123
1930808321,U123
1930604874,S001
1930792982,U109
1930793505,U111
1930710682,U123
1930797605,U144
1930798405,U123
1930802552,U123
1926932532,U123
1930796845,U139
1929792303,U140
1852603020,U123
1930814068,U123
1930814213,U116
1927520599,U123
1927520599,U144
1866254958,U135
1930802030,U123
1930614150,U102
1930814040,U123
1930813379,U116
1930811997,U107
1930818245,U123
1930818410,U123
1930818734,U111
1930817190,U129
1930817190,U144
1912529057,U123
1930808321,U103
1930604874,U102
1930798070,U140
1930798698,U102
1917537585,U123
1930796604,S001
1921244339,U149
1930794410,U140
1927602586,U144
1930796123,U123
1930677838,U123
1856609677,U123
1930698742,U109
1924025621,U144
1930681355,S001
1930679201,U123
1930678884,U123
1930610283,U123
1930765241,S001
1869844729,U123
1930765241,U123
1930809765,U123
1930806221,U109
1927520599,U102
1930817269,U130
1930644580,U135
1930759360,U123
1930738774,U123
1930761479,U103
1853209295,U122
1930683186,U123
1930683547,U123
1930651078,U140
1930678911,U155
1930678959,S001
1930676524,U105
1930740987,U123
1930758470,U111
1930769013,U123
1930738638,U121
1930745632,U144
1930752254,U123
1930745792,U103
1921622489,U123
1858495978,U123
1861117163,U149
1930540594,U123
1930769428,U123
1930759698,U105
1930759698,U129
1928005489,U149
1926817614,U123
1930687325,U129
1929850810,U139
1930765214,U155
1930772708,U103
1930774423,U123
1853209295,U148
1930759568,U102
1930760282,S002
1925143959,U123
1930741870,U123
1930661572,U135
1930671263,U102
1930743298,U129
1930744804,U123
1930770378,U109
1930680303,U123
1930742489,U123
1930739159,U103
1930740459,U133
1930717102,U107
1930717102,U102
1930311833,U123
1930743335,U123
1930741915,U116
1930742647,U123
1930671263,U107
1930743366,U123
1926997445,U139
1926997445,U107
1930744625,U149
1930738050,S002
1930741489,S001
1930743586,U144
1930744117,U149
1930744117,U123
1930741489,U144
1930746286,U123
1930745914,U123
1930744050,U102
1930739066,U123
1930751766,U140
1930764151,U123
1930778489,U123
1930778676,U123
1930766344,U123
1930751267,S004
1847268037,U123
1930768436,U123
1930738774,U103
1930765495,U123
1930759671,U107
1927376836,S010
1921924535,U123
1930670751,U130
1930748606,U123
1851026384,U123
1846015304,U111
1929663401,U123
1930448040,U109
1866820584,U123
1930684915,U107
1930744117,U111
1930746641,U116
1930748080,U123
1930767421,U123
1927958642,U123
1930768420,U144
1930768042,U102
1930771062,U123
1930778225,U140
1930779086,U123
1930774808,U111
1930775272,S001
1930745632,U122
1930772625,U139
1930768281,S006
1930686253,U123
1930748719,U123
1922349621,U111
1930744117,U107
1930746159,U123
1930741915,U103
1930746285,U123
1930670751,U111
1930780058,U116
1861717692,U123
1863152862,S002
1930766001,U105
1930743494,U123
1930744955,U123
1930746030,U123
1930742192,U103
1930747369,U123
1930744050,S001
1930743298,U116
1930748826,U107
1930746511,U109
1930738638,U144
1930744050,S006
1930743066,U123
1930748250,U123
1930687325,S002
1921749373,U102
1930750849,U123
1930739513,U157
1930750849,U149
1930749824,U123
1844963406,U123
1930737828,U140
1930748708,U116
1930739513,S010
1863184178,U155
1930775098,U123
1930747363,U102
1930750395,U123
1930740570,S001
1872905972,U123
1930771033,U123
1930291061,U123
1930291061,U103
1930767844,U144
1930757962,U103
1930775272,S006
1930769737,U129
1927326922,U123
1930397075,U119
1864557621,U123
1930768042,U139
1930757780,U123
1930776828,U123
1930737437,U140
1930777607,U123
1930770621,U117
1930773104,U144
1930776942,S002
1930769661,U129
1930771408,U123
1863184178,U123
1930759568,U123
1930760282,U109
1851830394,U123
1930769564,U135
1930744386,S006
1930746409,U140
1930774808,U140
1930779077,U139
1930747406,S001
1930750879,U123
1930748708,U102
1930747363,U144
1930751913,U123
1930749824,U109
1930745082,U107
1930623808,U114
1930751913,U129
1930748708,U139
1930747150,U111
1921749373,U129
1930750167,U135
1930742192,S001
1930747873,U123
1918968348,U107
1930773104,U149
1930779326,U123
1930776862,U140
1930778097,U106
1930779569,U107
1856508874,U123
1930780665,U149
1930737437,S006
1930750195,U123
1930750919,U105
1930689903,U144
1930751766,U149
1930755914,U123
1856680912,U123
1930757306,U123
1930756273,U123
1930751766,U123
1864160074,U123
1850792321,S006
1867960145,U123
1930748428,U111
1927756097,U111
1927756097,U103
1930751267,U102
1930751014,U109
1930726374,U123
1930754781,U123
1930753179,U123
1927903154,U123
1929720804,U123
1930730039,S006
1930618739,S010
1930745082,U144
1853930813,U123
1857389129,U140
1925987156,U123
1861317920,U149
1930623557,U111
1930747363,S002
1930756188,U123
1930757525,U123
1930754684,S001
1930773365,S002
1930775474,U123
1930773871,U123
1930773871,U103
1848750552,U123
1930764694,U123
1929850810,S001
1930772926,U123
1930772545,U130
1930774423,U144
1863184178,U132
1847615113,U123
1927376836,U129
1930777607,U109
1930782505,U123
1930773365,U158
1930517557,U123
1864557621,U109
1863184178,U131
1930776008,U123
1927740948,U123
1930776942,U123
1930775098,U103
1930778097,U123
1864557621,U114
1930739513,U158
1930760396,U106
1930730984,U123
1930761671,U123
1926320220,U123
1930776013,U149
1930776008,U107
1927376836,U105
1929953926,U144
1930745082,U105
1857389129,U144
1920080705,U123
1930760282,U123
1930757087,U123
1930756719,S010
1930758056,U116
1930745082,S002
1930758339,U123
1857389129,U129
1857389129,U149
1861317920,S004
1930747406,U111
1930644580,U130
1930751014,U123
1929359374,U102
1919783119,U123
1930746458,U123
1930760280,U123
1930213249,U107
1930763981,U123
1930761063,U107
1930746641,U130
1930751087,U129
1930751087,S001
1930753668,S002
1930754106,U123
1930780806,U140
1930784365,U123
1930784716,U123
1930782347,U106
1848750552,U130
1930776942,U139
1930737437,S002
1930777493,U123
1930793734,U123
1920546525,S002
1930792771,U139
1930795720,U123
1930536900,U111
1930794557,U135
1930717644,S002
1930696531,S002
1930683186,U140
1929937847,S006
1930684911,U129
1930678959,U123
1847726740,U123
1930677578,U155
1930680253,U116
1930680027,U123
1930693122,U123
1930717644,U135
1930793505,U123
1930797314,S001
1930793734,U102
1930793591,U149
1930801325,U123
1930802078,U111
1930681543,U123
1929127055,U123
1930667666,U129
1930547758,U105
1930678911,U139
1930685389,U123
1930717644,U144
1930789284,U135
1927602586,U155
1930799907,U103
1930804414,S002
1930604874,U116
1930811176,U123
1930811997,U123
1930806221,U110
1930798594,U125
1930804710,U123
1930803772,U135
1930667343,U135
1930800210,U116
1930799907,U102
1930802093,U123
1930789284,U111
1930682722,U123
1854597810,U136
1855081522,U123
1930785830,S001
1930819652,U123
1930813257,S002
1865797991,U111
1930803076,U123
1865797991,U135
1930811997,U116
1930808119,U149
1930812776,U149
1930813540,U130
1930817190,U158
1930818293,U123
1930366412,U140
1930802078,S004
1930804283,U105
1930801734,U123
1930805268,U123
1930765241,U140
1930805832,U114
1930804283,U103
1930604874,U149
1930746853,U135
1930807670,U129
1930809450,U123
1930779324,U144
1930677929,U123
1930596736,U123
1930677759,U139
1930678959,U130
1930679827,U149
1930677578,U109
1854597810,S002
1930681631,U123
1930258946,S002
1930679651,U123
1930785826,U105
1930808119,U103
1927250057,S002
1861507601,U123
1930812776,U144
1930683162,U123
1930659248,U146
1927697741,S006
1930683579,U123
1930659248,U158
1930812341,U123
1930807752,U103
1865797991,U139
1930802078,U109
1930797721,U139
1930805832,U123
1930676524,S001
1930676524,U111
1930812758,U130
1930806221,S002
1930813379,U102
1930646005,U131
1930818293,U103
1930819252,S002
1878632922,U144
1930786403,U123
1930785828,U130
1930786512,U123
1930781804,U123
1865324868,U116
1930789193,U123
1930684892,U123
1930681543,U111
1930682027,U130
1930782347,U123
1930785294,U144
1929679302,U116
1930817190,U107
1930788401,U144
1930753073,U110
1930788021,U123
1930791514,U123
1930819252,U123
1930817190,U119
1928200115,U105
1929968048,U123
1927229310,U102
1930786476,U106
1930789667,U123
1925556308,U123
1930770859,U123
1930792472,U123
1930793167,U123
1930679325,U106
1930682027,S001
1865008732,U103
1929919255,S006
1930691832,U139
1930662511,U129
1930681685,U129
1930690686,S001
1930684911,U116
1930683547,U102
1850539888,U123
1930791425,U149
1930739690,U140
1927864895,U123
1930794557,S001
1930795720,U116
1930797297,U123
1930796845,U103
1929685966,U123
1930751913,S001
1930753467,U123
1927756097,U135
1927890080,U123
1930760153,U123
1930760962,U123
1930680786,U145
1930767399,U111
1930778297,U123
1930612360,U121
1930772870,U106
1930762933,U111
1930771403,S006
1851480673,U123
1930776554,U102
1930779514,U123
1928490200,U123
1930776008,U106
1930770621,S002
1930769094,U139
1861117163,U123
1930757525,U103
1853209295,U144
1930759698,U123
1930773571,S006
1930778225,U123
1930753073,U149
1930782496,U123
1930777090,U123
1930772625,S002
1847615113,U116
1857560796,U123
1930752197,U102
1927324795,U122
1930760280,U149
1930764358,U123
1930767649,U123
1928005489,U116
1930762268,U123
1930769699,U123
1930769845,U123
1930751145,U109
1927809169,U123
1930367883,U123
1853143447,U123
1930746030,S001
1930756210,S001
1930766608,U123
1930761479,U143
1870020823,U123
1930738774,U132
1930621766,U155
1930727567,U130
1930765214,S006
1930772015,U123
1930772545,U123
1930761544,U111
1930766967,U123
1930768420,U123
1930769328,U123
1930766743,U123
1930770378,U123
1930762933,U155
1930756210,U109
1930759671,U109
1930756210,U129
1930769564,U129
1930770378,U150
1846313289,U123
1857634377,U123
1930779569,U123
1930336833,U139
1930336833,U103
1930779077,S001
1930772545,U139
1930696531,U110
1930773193,U123
1913109658,U140
1930780697,U123
1930779804,U123
1930772583,U123
1863184178,U140
1930772708,S001
1930783734,U123
1930774549,S002
1917678647,U123
1930753073,U119
1930782249,U123
1930781804,U131
1930777824,U106
1930783378,U123
1930783759,U123
1930784395,U123
1930784174,U123
1930770261,U123
1930744386,U102
1855091306,U123
1930772708,U129
1930773419,U111
1930768281,U111
1930775836,U123
1930776013,U102
1929819979,U123
1930778097,U102
1930769564,U123
1930750051,U130
1926977016,U123
1930746409,S001
1930774150,U139
1930296028,U139
1930768281,U102
1930775272,U149
1930769461,U144
1930284407,U155
1930777335,U123
1930768436,S001
1930771403,U105
1930763756,U123
1930763981,U140
1930680881,U140
1930769094,U123
1930770261,S001
1930775159,U140
1930761544,U114
1930775908,U123
1930773678,U123
1930773419,U102
1930779483,U123
1930779381,U123
1864557621,S002
1930775171,U123
1930775616,U123
1930774460,U139
1930772052,U123
1930750736,U102
1930737437,U109
1930779324,U123
1930754905,U123
1930777607,U102
1930776887,U123
1845449154,U129
1930795720,S006
1930710682,U105
1930796604,S002
1930804414,U123
1929792303,S001
1877455365,U106
1865797991,U109
1921244339,U106
1930803500,U123
1930710682,U139
1930805175,U123
1930801104,U125
1930804655,U130
1930798562,U116
1930710682,U107
1930782374,S006
1930778097,U149
1930784944,U123
1930778200,U122
1930783722,U130
1930776862,U123
1930770621,U116
1930772583,U135
1930772462,U129
1930777824,U123
1930769737,U105
1930336833,U123
1930774257,U123
1930764658,U140
1930791425,S006
1930786403,U105
1930795487,U123
1930794844,U123
1927290959,U111
1930797721,U129
1930717644,U102
1930801208,U123
1930680101,U123
1930682027,U123
1929937847,S001
1930547758,S001
1929937847,U149
1930684037,S002
1930686083,U123
1929924094,U135
1930667666,U140
1930657479,S001
1930687331,U140
1930688629,U123
1930689537,U139
1930687331,U139
1930686253,U111
1930683547,U103
1930682916,U144
1930697924,U123
1930668386,U123
1915560292,U139
1930689507,U123
1930690031,U123
1930805411,U123
1846073254,U123
1930124943,U123
1930796123,U149
1930765241,S010
1930806135,S001
1930804414,U116
1850438960,U123
1930045978,U123
1930761063,U111
1930807670,U123
1865797991,U114
1930806221,U140
1930817632,U102
1929679302,U109
1930814759,U123
1930813379,U106
1927520599,U106
1930807676,U123
1927250057,U130
1930812866,U105
1930808321,U144
1930795865,U123
1930813540,S001
1930779326,U106
1930547758,U139
1930663822,U144
1930685584,U123
1930688302,U123
1929937847,U144
1930701124,U130
1930703834,U123
1930686001,U123
1930690686,U130
1930691868,U123
1930693864,U123
1930691451,U107
1930346070,U123
1930686900,U123
1845856808,U139
1930685389,U140
1928140458,U129
1930150716,U102
1854597810,U111
1927578395,U123
1930687491,U123
1863022383,U140
1930683547,U144
1930689510,U123
1930688226,U140
1930689537,U123
1930689880,U123
1930698949,U123
1930696531,U111
1930700494,U123
1930702462,U123
1930685819,U123
1930696531,U155
1930700608,U102
1915657478,U102
1930696531,U105
1930698742,S006
1930698742,U123
1930670133,U130
1930663822,S002
1930691832,U109
1930594987,U123
1930696357,U123
1930696531,U130
1930654028,S006
1930691451,U139
1930691451,U135
1925855958,U123
1855284010,U111
1930690686,U139
1930696531,U109
1930677929,U139
1930663949,U123
1930696531,U103
1930455168,U123
1930698603,S002
1930700821,U144
1930703202,U123
1930683579,U111
1930688226,U105
1930462787,U109
1930678959,S006
1930684911,U140
1930683547,S006
1930703635,U123
1930698742,U106
1930688302,U140
1928140458,U140
1930695689,U109
1930693864,U140
1930693122,U107
1930702711,U123
1930698603,U130
1930691451,U103
1930696531,U129
1930698742,U135
1930663822,U107
1930691832,U135
1930685389,U111
1930686317,U129
1850539888,U155
1930651078,S001
1930685682,U123
1930690237,U116
1930689510,U111
1930690686,U114
1930693864,U105
1930690237,U111
1930691451,U149
1930686317,U107
1915560292,U105
1930687497,U106
1930693564,U111
1930700821,U123
1930665388,U107
1930677929,U149
1930702410,U107
1930701124,U129
1930693864,U116
1930696531,U140
1930693564,U129
1930688226,U144
1915657478,U123
1930695475,U123
1930695689,S001
1930698774,U123
1930696169,U102
1930688226,S001
1930698603,U109
1930677929,U144
1930702410,U135
1930703319,U123
1930704514,U123
1921215624,U123
1930769564,U140
1930575222,U123
1930296028,U129
1930284407,U123
1930773718,U103
1930783170,U123
1930782180,U123
1930783314,U123
1930767428,U123
1930750051,S002
1930779824,U105
1930775383,U123
1930771403,U102
1930336833,U140
1930777126,U123
1930773104,S002
1927376836,U102
1930777448,U123
1930777870,U123
1930774808,S001
1930779569,U130
1930779647,U123
1929831591,U123
1930775616,U110
1930745632,U102
1930783455,U123
1930284407,U109
1930740130,U123
1930775272,U129
1930776862,U102
1930781709,U123
1930777824,S001
1930771196,U123
1930779514,U131
1930782214,U139
1925327862,U123
1930776828,S002
1930284407,U107
1930781194,U123
1930781807,U123
1930778225,U155
1930782930,U123
1930781769,U123
1930769461,U119
1930779804,U140
1927537076,U123
1930768120,U119
1930769461,U109
1930769311,U123
1930753073,U144
1855984809,U123
1930777607,U150
1856041291,U123
1930783480,U111
1930783742,U123
1930776587,S001
1930773104,U102
1930774549,U102
1929819979,U107
1930780656,U140
1930776828,U139
1930743217,U111
1930770622,U123
1930782347,U111
1930785791,U123
1930782374,U123
1930782214,U123
1930780806,S001
1930784487,U130
1927292181,U107
1927292181,U130
1930784944,U140
1930783579,U123
1930781707,U102
1930774595,U111
1930774595,U116
1930779879,U123
1847615113,U102
1930776013,U130
1930777120,U123
1930763436,U123
1930774948,U155
1930604534,U146
1859318290,U123
1859318290,U155
1859318290,U105
1930575342,U144
1930613568,U106
1925960057,U123
1930616200,U102
1930612624,U107
1930615238,U123
1859318290,U135
1923957260,U116
1930617035,U107
1930616275,U139
1930614209,U123
1929672646,U116
1930616275,U123
1831418341,U139
1930604534,U137
1923957260,U123
1923957260,U102
1859318290,S006
1831418341,U135
1930614446,U110
1930604534,U105
1930613568,U123
1930616275,U105
1930616606,U123
1930575342,U123
1860618804,U123
1930609648,U123
1930646228,S001
1930647164,U116
1930649538,U139
1930649667,U155
1930653068,U123
1930661382,U123
1930659170,U135
1930611115,U123
1924138622,U123
1930642800,U123
1860618804,U155
1930637910,U111
1930641562,S004
1930714240,U106
1930715906,U122
1930715287,U144
1930718283,U135
1930721103,U123
1930724379,U123
1852857465,U123
1930721632,S001
1927615617,U102
1930696511,U139
1930707266,U123
1930708801,U123
1930709405,U123
1930704134,U155
1927285752,U123
1930704134,U135
1930671449,U102
1930618698,U133
1930619401,U123
1930620777,U105
1930623328,U123
1930621059,U111
1930621671,S001
1930620777,S001
1930655275,U106
1930649460,U150
1930662492,U105
1921094202,U116
1930668990,U123
1930639200,U123
1930710901,U123
1930709450,U139
1930713133,U123
1930710572,U140
1930728080,U139
1930726692,U111
1930715906,U155
1930725495,U116
1930605834,U155
1930609377,S002
1930612478,U135
1930612874,U139
1930604317,U123
1930717867,U123
1930713646,U103
1930719700,S001
1930718634,U123
1930712369,U149
1930720730,U123
1930617035,U123
1921803117,U123
1930614446,U139
1930611631,S001
1930616402,U109
1930604534,U123
1930604887,U123
1930609377,U125
1930609377,U143
1926674505,U140
1930607425,U123
1923684863,U123
1930632251,U123
1930632603,U123
1925960057,U129
1923957260,U144
1930616275,U106
1930575342,S001
1930617678,U123
1930632603,S001
1930636708,S001
1930633113,U123
1930645755,U123
1930642800,S006
1930653533,U107
1930659170,U129
1930624923,U123
169829016,U123
1930646412,U123
1930640461,U111
1930641562,U123
1930671886,U144
1930671886,U111
1930741015,U139
1930735163,U116
1930734719,U149
1930743897,U140
1930743897,U107
1930609655,U123
1930605834,U130
1930608180,U135
1930608820,U123
1930607683,U111
1930609377,U144
1930607478,U140
1929838054,S002
1930743199,U130
1930748590,U123
1930745992,S001
1930749536,U139
1930608410,U123
1930605801,U102
1930607478,U130
1930604534,U103
1930610018,U144
1930610910,U107
1930604534,U147
1930612874,S001
1930727334,U123
1927623458,U123
1929667176,U123
1930728080,U109
1930734702,U123
1930715287,U139
1930723873,U116
1930715906,U130
1855058587,U123
1930721103,U111
1930724884,U130
1930617035,U119
1859318290,U102
1930616275,U140
1930617975,U123
1930575342,U135
1930611631,U122
1930604814,U123
1923957260,U111
1930617171,U123
1930614446,U123
1930614446,U102
1862145424,U123
1930730831,U123
1852173101,U109
1930722381,U123
1930735082,U123
1930734424,U105
1930724884,U123
1855115861,U117
1930671980,U109
1929595923,S002
1930639200,U135
1921842583,U123
1930642800,S002
1930649460,U149
1918053057,U131
1930649538,S002
1930654230,U123
1921842583,U144
1921842583,U106
1930642800,U111
1930649218,U144
1930651121,U123
1930649460,U111
1860618804,U136
1930642800,U130
1863174613,S006
1930785385,U123
1930785532,U131
1930786709,U123
1930787570,U123
1915463076,U147
1930787570,U105
1930783836,U111
1930780366,S006
1929595923,U155
1930672927,U123
1847367428,U123
1848227750,U123
1927296285,U123
1930786887,U123
1930769820,U135
1930787243,U123
1930775914,U109
1869538390,U123
1930758232,U139
1930781537,U144
1930743322,U130
1930744394,U123
1930741015,U105
1930755767,U123
1930734311,U106
1930742655,U125
1930734702,S001
1857365310,U139
1930746971,U123
1858900107,U102
1863174613,U103
1863174613,U109
1869450543,U123
1930646228,U123
1925929690,U130
1930661778,U123
1930665550,U123
1930662492,U144
1859318290,U122
1930636707,U139
1930640706,U144
1921842583,U102
1930736665,U123
1930723210,U123
1930571535,U123
1930734719,U123
1930740390,U123
1928084861,U123
1930737819,S002
1845662128,S001
1845662128,U109
1930728392,U115
1930735679,U123
1930737640,S006
1930742432,U105
1930743024,U111
1849519327,U119
1930744760,U123
1930748257,U123
1929659054,U123
1927191559,U123
1930618560,U123
1930618560,U103
1930742251,U123
1930743592,U123
1930743972,U123
1930573933,U111
1930745450,U129
1930636707,U135
1927669900,U122
1860618804,U149
1930649218,U123
1930649460,U109
1928112212,U123
1914564797,U123
1930637910,U107
1930637910,U123
1930640461,U123
1930611115,U131
1930654382,U144
1926374344,U123
1930609377,U123
1831418341,U123
1930611631,U111
1925960057,U111
1930616402,U123
1930616497,U123
1930609377,U129
1930616275,U102
1930616275,S010
1930616200,U123
1929672646,U123
1930616402,S002
1930709399,U123
1930709450,U129
1930706193,U135
1930707192,U109
1930713646,U123
1930704780,U155
1930707318,U123
1930706193,U139
1930709932,U143
1930738029,U123
1930715161,U139
1930669405,S001
1930666136,U106
1930671772,U123
1853148987,U116
1856732035,U123
1930675674,U123
1930678021,U123
1930732412,U123
1930737483,S002
1930717867,U149
1930656524,S001
1844460910,U135
1930715287,U123
1930716274,U123
1930791074,U123
1930786709,S006
1930789182,U123
1923491722,U123
1915093211,U144
1930782045,U111
1912319137,U123
1930749035,U123
1930748930,U139
1864136420,U123
1858900107,S002
1930752134,U123
1928376386,U121
1930028672,U103
1930794126,U130
1926438067,U144
1930794091,U149
1922404808,U123
1930662492,U123
1930647164,U149
1930651121,U105
1930663950,U116
1930665666,U123
1930754503,U102
1930736314,U129
1930746622,U111
1930612211,U149
1930609377,U130
1930610910,U102
1928376386,S002
1930605801,U127
1930612478,U107
1930612874,U123
1930612624,U103
1930607224,U123
1930395982,U123
1930607683,U123
1930605834,U107
1930607478,U109
1930610910,S006
1930609377,U131
1930611631,U102
1930612624,U129
1930605801,U131
1930605834,S006
1930605801,S001
1930608415,U123
1930609570,U123
1930612624,S001
1930612624,U144
1930612624,U133
1930663950,S002
1854206264,U123
1919395605,U155
1930709932,U155
1930723868,U123
1930721103,U102
1852173101,U123
1930624618,U123
1930623281,U123
1930575128,U123
1930625060,U140
1930728080,U123
1920384160,U123
1930728428,U123
1930723572,U123
1930704780,U142
1930605801,S007
1930730906,U123
1861906114,U105
1861906114,U125
1930418140,U123
1930630533,U144
1930635160,U123
1930630533,U123
1930609937,U140
1930636708,U123
1930540741,U123
1930620777,U123
1930748930,U123
1930749717,S001
1873374127,U123
1911353349,U111
1928376386,U114
1930753561,U109
1930764409,S002
1928161791,U123
1930762975,U130
1930549387,U103
1911353349,U123
1858900107,U135
1924856935,U135
1930620777,U111
1861906114,U123
1930630876,U135
1930617035,U105
1930617035,U116
